"","logFC","AveExpr","t","P.Value","adj.P.Val","B","type"
"PF3D7_0102200",-11.9284101844549,10.9451294474933,-11.5138647733651,0.00010060044338233,0.000182827751895432,1.97595293565794,"Down"
"PF3D7_1134300",-11.9284605566297,10.4666347671138,-17.7693405540011,0.0000126304464342918,0.0000355487526380918,4.2553885087286,"Down"
"PF3D7_0910800",-11.9368067752082,10.3765895572675,-18.3003941571193,0.0000109589413254775,0.0000328768239764326,4.40475815494963,"Down"
"PF3D7_0218500",-11.9369490435401,10.7096872075738,-8.6720193322431,0.000379618870608414,0.000587328770924317,0.4568322675327,"Down"
"PF3D7_0903600",-11.9378286430171,10.4132072281519,-28.2116567581468,0.00000134782296997184,0.00000930703212666678,6.45535658735564,"Down"
"PF3D7_1032800",-11.9382326350807,9.99259380714263,-14.4331102985777,0.0000342965622999253,0.0000762564590331671,3.17752780280304,"Down"
"PF3D7_0912500",-11.9521836130534,11.10863990301,-18.0717132678966,0.0000116439290681975,0.0000340406208217963,4.34109199943928,"Down"
"PF3D7_1120500",-11.9548758463736,10.1369847367911,-22.0357145727097,0.00000446665757982994,0.0000182781650626299,5.32190981931685,"Down"
"PF3D7_1141300",-11.9783361353839,13.866381710089,-4.61456625641577,0.00611510948497839,0.00802856119116485,-2.76514094826219,"Down"
"PF3D7_1243500",-11.9973872488581,10.735715085951,-19.5153537488285,0.00000803614921463231,0.0000264841646782989,4.72731722466186,"Down"
"PF3D7_1437400",-12.0259613578323,10.4678373458619,-26.1839105570682,0.00000193598024704405,0.0000110514734478596,6.12544866693522,"Down"
"PF3D7_1249300",-12.050076065119,9.1531489903384,-14.7646413931177,0.0000307623478193997,0.0000700227942239087,3.29688910896696,"Down"
"PF3D7_1369700",-12.0577381430485,10.9748295549574,-19.9274286885836,0.0000072646039415459,0.000024970150529067,4.83106654929597,"Down"
"PF3D7_0517900",-12.070328531031,10.8534492082474,-46.4205383859071,0.000000119448095627996,0.00000416576864058434,8.30914275856796,"Down"
"PF3D7_1356200",-12.0851747811774,11.1133120202929,-12.9768224383872,0.000056998144594154,0.000115583097222666,2.61459825790995,"Down"
"PF3D7_1251300",-12.0916780179278,13.0103096441459,-4.131133847846,0.00954576569196643,0.0122933800035862,-3.27794119758751,"Down"
"PF3D7_1127100",-12.1474753097768,14.6822145449397,-4.58893650347019,0.0062561832090495,0.0081960500889778,-2.7914682419202,"Down"
"PF3D7_0406700",-12.1511420156931,11.0023437420928,-19.1873216237376,0.00000872159715189963,0.0000279053927820418,4.64273848189761,"Down"
"PF3D7_1213600",-12.1525065041705,10.9652745007712,-19.832891198723,0.00000743343875152868,0.0000251137142236247,4.80750560661128,"Down"
"PF3D7_1121900",-12.1833631010286,10.6961272435607,-26.5330648443768,0.00000181543723035453,0.0000107334779106351,6.18487385803908,"Down"
"PF3D7_0603500",-12.2396491368953,11.8436332774892,-21.9702413273434,0.00000453146064451481,0.0000184603799410771,5.30760190226669,"Down"
"PF3D7_1208600",-12.241037029377,10.3880079897752,-16.6708431303785,0.0000171730467504099,0.0000439215142310342,3.92861790911149,"Down"
"PF3D7_0110700",-12.252496880036,10.7374809669727,-8.39315113106198,0.0004414896218399,0.000676727778931363,0.28250134701356,"Down"
"PF3D7_1209200",-12.2862765704637,11.4144752240612,-8.22408360003929,0.000484870730134501,0.000735178684075709,0.174166998233452,"Down"
"PF3D7_0206200",-12.301573344981,10.2439739165683,-36.8054274702614,0.000000369908533295854,0.00000526252686821679,7.52714050199847,"Down"
"PF3D7_1320900",-12.303093124341,9.86748909229336,-17.3820692918353,0.0000140449251926803,0.0000377677353921482,4.14301188502176,"Down"
"PF3D7_1027400",-12.3073753066873,11.2010790587939,-18.7430341857239,0.00000976565770807626,0.0000300149260804973,4.52526651433241,"Down"
"PF3D7_0720500",-12.330668306914,9.58636112662169,-61.9169409727339,0.0000000293297389957752,0.00000408748123822387,9.06382035479169,"Down"
"PF3D7_1472800",-12.3374934838469,9.71229326489919,-57.2471763776202,0.0000000429912675302969,0.00000408748123822387,8.88191281827369,"Down"
"PF3D7_1343100",-12.3416531693681,10.881656750934,-12.8701750719248,0.000059283406511612,0.000119162740692736,2.57069358051974,"Down"
"PF3D7_0314000",-12.375152819793,11.8339160534479,-19.3239534624652,0.00000842787115226177,0.0000273081020787699,4.67818552651022,"Down"
"PF3D7_1215000",-12.3933697826467,13.6648650402324,-4.64093032208313,0.0059738533058188,0.00786578949377877,-2.73815760718886,"Down"
"PF3D7_0904500",-12.4021487823058,11.0918797945651,-18.6977083528748,0.00000988040997998304,0.0000301377329540186,4.51308839124094,"Down"
"PF3D7_1407500",-12.440734785485,10.9421197302211,-45.2709099977349,0.000000134972849191716,0.00000416576864058434,8.23206887163587,"Down"
"PF3D7_1322000",-12.4482922300533,13.0370404897912,-4.55924584806788,0.00642438418571261,0.00840431293260249,-2.8220851336765,"Down"
"PF3D7_0520600",-12.4543659849097,10.8049524772031,-11.6218356397811,0.0000962510010604345,0.00017615384214176,2.02593106940799,"Down"
"PF3D7_0626700",-12.4776030178392,13.0760701578924,-14.8785651853434,0.0000296500077606388,0.0000678299800654815,3.33721000510319,"Down"
"PF3D7_1209900",-12.4874814180544,10.2942928373498,-17.8653705069207,0.0000123066177248096,0.0000350161732451224,4.28279736690616,"Down"
"PF3D7_0320000",-12.4963558798206,10.1344729218271,-16.3029530509666,0.0000191182750912674,0.0000478619854800183,3.81343191985603,"Down"
"PF3D7_1421500",-12.5671254601381,12.0188666246722,-20.9280590611587,0.0000057326673915418,0.0000217483069166617,5.07201765092221,"Down"
"PF3D7_1326000",-12.5732341227263,10.1390728492311,-25.0296220623741,0.00000240930781037016,0.0000122597332189059,5.92061232642989,"Down"
"PF3D7_0932100",-12.5908446208316,9.64519059559892,-17.7031517132622,0.0000128596182942723,0.0000359162038556287,4.23639240310559,"Down"
"PF3D7_1140200",-12.63611831694,11.0307013224989,-25.4060520086379,0.00000224102781142359,0.0000117267575994321,5.98886625771869,"Down"
"PF3D7_1466100",-12.6376939748002,9.84077633674137,-14.0692574476466,0.0000387526596477019,0.0000840102300219823,3.04294777789107,"Down"
"PF3D7_0105300",-12.6489791481903,11.2700852715175,-46.3301242674024,0.000000120588275193712,0.00000416576864058434,8.30321626738244,"Down"
"PF3D7_0723600",-12.656573503908,10.0682801694155,-11.0861178774476,0.000120320925733138,0.000210880082540948,1.77307732938736,"Down"
"PF3D7_1320500",-12.6810730416211,11.7387015580857,-20.041130325447,0.00000706761176762263,0.000024450709443667,4.85921659079106,"Down"
"PF3D7_1443400",-12.6830093452535,10.348448935687,-40.4141973864843,0.000000234596639487541,0.0000045231977523858,7.86060585926676,"Down"
"PF3D7_0907000",-12.7044893450023,10.5490432672724,-17.2903921738554,0.0000144071784157843,0.0000383559530630749,4.11596877630494,"Down"
"PF3D7_0505200",-12.7137376179571,10.411922982248,-8.5510415600199,0.00040509749771216,0.000624096906373809,0.381858156419471,"Down"
"PF3D7_1419000",-12.7456145433574,11.6121305277464,-4.71697226166147,0.00558729046410737,0.007388856888264,-2.66088424415805,"Down"
"PF3D7_0307400",-12.7671858700071,10.5508976844725,-29.7465794625143,0.00000104196983515921,0.00000818301347759309,6.68241934254762,"Down"
"PF3D7_1443100",-12.7905095842864,11.604556114139,-72.2656479940625,0.0000000138008247933077,0.00000408748123822387,9.37359617198142,"Down"
"PF3D7_0610200",-12.8027288251436,9.60921310594742,-25.477313988332,0.00000221078336540715,0.0000116883463652246,6.00162619239575,"Down"
"PF3D7_1465000",-12.836228930791,10.7071648358874,-16.3001150962753,0.0000191342808508805,0.0000478619854800183,3.81253154673738,"Down"
"PF3D7_1459800",-12.8420603000931,12.0101769164198,-3.89552931152538,0.0120039938956331,0.0152969019481791,-3.54056161988502,"Down"
"PF3D7_1312500",-12.8683280874126,11.0976021964965,-17.1097067088052,0.0000151545815257801,0.0000398036948438201,4.06216452714867,"Down"
"PF3D7_1406000",-12.8685431036543,10.8822058479965,-27.1025798428682,0.00000163761059547899,0.0000102261620061593,6.27940376152664,"Down"
"PF3D7_1024500",-12.8821076297265,10.9804877769614,-34.2348366665848,0.00000052614270462582,0.00000602582305109193,7.2527795613191,"Down"
"PF3D7_1332800",-12.890851188198,11.5818693187754,-14.5445936367848,0.0000330561963328409,0.0000742235925056759,3.21800578267997,"Down"
"PF3D7_1452500",-12.8930018448901,11.0160240179465,-21.4952028809907,0.00000503711002415568,0.0000199403855521467,5.2020770395095,"Down"
"PF3D7_1118700",-12.8983809156811,10.2564904024288,-21.4600484964632,0.00000507716080231237,0.0000200550185647695,5.19414612356603,"Down"
"PF3D7_0308300",-12.8994345539582,10.753514181757,-12.9391370291051,0.0000577933950676568,0.000116935302686892,2.59912846544126,"Down"
"PF3D7_1355800",-12.9262808510111,10.5402416446049,-18.6432531065833,0.0000100204268897106,0.0000305137079701722,4.49840910974568,"Down"
"PF3D7_1358000",-12.9339941262896,10.9376441693539,-12.7980640570047,0.0000608910310542652,0.000121581762664273,2.54078438552098,"Down"
"PF3D7_0404900",-12.9403623859547,14.1036735017604,-4.5954282844049,0.00622009447135291,0.00815463789224885,-2.78479085647709,"Down"
"PF3D7_1310600",-12.9795075949288,9.94598024378212,-18.1965087252839,0.000011263937964229,0.0000334065652000994,4.37595687622757,"Down"
"PF3D7_0726400",-13.0347094468193,10.8332948062112,-12.998455346548,0.0000565475709375923,0.000114797242672637,2.62345664766087,"Down"
"PF3D7_1146600",-13.0383533013864,10.3409898501646,-27.0974578388709,0.00000163911388670681,0.0000102261620061593,6.27856656536184,"Down"
"PF3D7_0816100",-13.0443815459055,11.9571339419735,-32.3973273472612,0.000000688081305776871,0.00000691292626957131,7.03463411072511,"Down"
"PF3D7_0703200",-13.0602355361605,10.3537278281098,-23.7514001477527,0.00000310644134629594,0.0000145419786416579,5.67767211190643,"Down"
"PF3D7_1343900",-13.0726439225557,10.6713375092472,-17.6279357456535,0.0000131261426693317,0.0000362711772395342,4.21470117574263,"Down"
"PF3D7_0526400",-13.0759140923383,10.6449888069259,-29.1393714361846,0.00000115179589137847,0.00000836752519208098,6.59477151866666,"Down"
"PF3D7_0526700",-13.1210832883434,10.2928996840175,-22.8575556913396,0.00000374092542476546,0.0000163362714592276,5.49682124782325,"Down"
"PF3D7_1220900",-13.1314781986454,13.9903423510268,-4.15098520996266,0.00936672334348508,0.0120798889578515,-3.25619876741898,"Down"
"PF3D7_1347400",-13.1504530131771,11.8640244129853,-12.8625628743291,0.0000594506866962831,0.000119360198978976,2.56754481729857,"Down"
"PF3D7_0104100",-13.1507459371833,11.0430029350755,-32.4287208011245,0.000000684848065036182,0.00000691292626957131,7.03852970041213,"Down"
"PF3D7_0927100",-13.1618251666992,10.0313740116795,-18.0590462779335,0.0000116833542084693,0.0000340406208217963,4.3375367537503,"Down"
"PF3D7_0713700",-13.1624244849966,10.9692590315462,-11.914642367384,0.0000855428561909737,0.000159931767067519,2.15906934254843,"Down"
"PF3D7_0717900",-13.1795486191355,10.1695149414211,-15.6215727857039,0.0000234701972381551,0.0000565333719188894,3.59186020190318,"Down"
"PF3D7_1464900",-13.18455823646,9.93309871981293,-20.9728360381778,0.0000056737161208349,0.0000215695971942387,5.0824520017282,"Down"
"PF3D7_1203400",-13.1956865270851,10.8968770415892,-30.7761292198351,0.00000088315565752721,0.00000755035893125375,6.82488503727932,"Down"
"PF3D7_1408800",-13.2270110729744,10.4605173807021,-37.7442650254944,0.000000327225082576381,0.000004969512668987,7.61930763551299,"Down"
"PF3D7_1237400",-13.2507957770485,11.4326156970422,-8.26273828972801,0.000474519706260397,0.000720684224437183,0.199116429617965,"Down"
"PF3D7_1436200",-13.2508496204134,12.2270399998591,-22.2694658306094,0.00000424421444385042,0.0000177671597752911,5.37253479605115,"Down"
"PF3D7_0316500",-13.3201225932631,14.1033168436983,-4.13538012169036,0.00950713675154222,0.0122522972572954,-3.2732854096214,"Down"
"PF3D7_0618200",-13.3428331454955,12.0731629071844,-33.0822756488368,0.000000621513399345363,0.000006431694716741,7.11826527874785,"Down"
"PF3D7_1406300",-13.3891157950357,11.4147612579228,-13.9964932642605,0.0000397254246693102,0.0000853066017957712,3.01556997030339,"Down"
"PF3D7_1028600",-13.4177251775755,11.2179027600794,-14.4406290806697,0.0000342111699980619,0.0000761595850445852,3.18026875888927,"Down"
"PF3D7_1328100",-13.4435376223826,13.7809003105884,-4.17592823452094,0.0091472501877746,0.0118135763063387,-3.22896399510133,"Down"
"PF3D7_0314100",-13.4482026792318,10.6747024687106,-13.0721061248261,0.0000550452710795472,0.000112499931128906,2.65349671914054,"Down"
"PF3D7_1001700",-13.4510000955623,10.9396062128976,-51.5557745258292,0.0000000716301764021534,0.00000408748123822387,8.61174742739853,"Down"
"PF3D7_0931400",-13.4756811559356,11.3942608599934,-16.3477070324464,0.0000188679821894151,0.0000473258892106405,3.82760642885856,"Down"
"PF3D7_1241900",-13.5499707853791,10.4003430510026,-28.8990721290092,0.00000119907683442917,0.00000863050954741311,6.55931069034806,"Down"
"PF3D7_1239600",-13.5577641803332,13.6413179570554,-3.92827289862172,0.011622002669983,0.0148308807722769,-3.50355694507218,"Down"
"PF3D7_1451700",-13.5654224060605,11.7028096195385,-21.1527559902181,0.00000544407305367837,0.0000210928872994645,5.12408895708179,"Down"
"PF3D7_1214900",-13.5937943181293,11.2042206825477,-10.8610252961417,0.000132551627535329,0.000228576244073707,1.66306819221001,"Down"
"PF3D7_0418500",-13.6224461390618,11.1332729045473,-17.6369566651456,0.0000130938293281038,0.0000362473919064239,4.21730856711353,"Down"
"PF3D7_1128200",-13.6824628525322,10.5776601450563,-18.4456665814267,0.0000105489131896149,0.0000319095862430046,4.44469977177569,"Down"
"PF3D7_0929900",-13.6884005319087,11.1542227507222,-60.7492059454421,0.0000000321835829522424,0.00000408748123822387,9.02122818728827,"Down"
"PF3D7_1349100",-13.6966493572982,10.924738347525,-10.4896177813165,0.000156158845665411,0.000262571798667326,1.47638647546797,"Down"
"PF3D7_1419300",-13.7133833494857,11.7898122494013,-23.1530152070087,0.00000351527823187502,0.0000158057324944306,5.55765049961973,"Down"
"PF3D7_1122500",-13.7380524975538,10.5518611788802,-17.8581801379047,0.0000123305164368556,0.0000350294390507239,4.28075127674345,"Down"
"PF3D7_1125500",-13.7382287923505,10.7662434225618,-20.4631469979666,0.00000639045268448098,0.0000232275735298201,4.96194658335706,"Down"
"PF3D7_1243000",-13.7619271774092,11.2745031940597,-10.7540879735077,0.000138881657904078,0.000237022960677907,1.60998861853105,"Down"
"PF3D7_0903500",-13.7735469887531,10.9262164192689,-29.3568024820438,0.00000111093651170604,0.00000829133779828898,6.62647576376824,"Down"
"PF3D7_1417500",-13.8155657243841,10.3690672577498,-11.5620062426673,0.0000986326453989232,0.000179969987245931,1.99829678700184,"Down"
"PF3D7_1353100",-13.8350872297162,10.6903661982924,-60.386670724184,0.0000000331368731851034,0.00000408748123822387,9.00763106341199,"Down"
"PF3D7_0305300",-13.889338382774,12.1216974257837,-18.9526685872764,0.00000925531587249053,0.0000288594695270638,4.5811208785206,"Down"
"PF3D7_1243600",-13.9372726362915,11.6937073500748,-45.5402614772806,0.000000131127459953633,0.00000416576864058434,8.25046600381411,"Down"
"PF3D7_1472600",-13.9917653681723,11.5294034136926,-18.9358152483061,0.00000929513955690684,0.0000288847254831525,4.57665888302033,"Down"
"PF3D7_1317400",-14.001694515614,11.8682292903064,-15.6242054420561,0.0000234512192688451,0.0000565333719188894,3.59273767993026,"Down"
"PF3D7_0617300",-14.0137954961048,10.7352491797232,-19.4974846596138,0.00000807178000903672,0.0000264841646782989,4.72275593659014,"Down"
"PF3D7_1244600",-14.11827399816,12.3499624325963,-48.9847609890685,0.0000000919143077027102,0.00000416576864058434,8.46822111884148,"Down"
"PF3D7_1413500",-14.1412380132713,10.5521555801267,-27.2076457962072,0.00000160713712440168,0.0000102261620061593,6.29652578292502,"Down"
"PF3D7_1121100",-14.1522995690454,10.934250986518,-60.4024660358426,0.0000000330946364689001,0.00000408748123822387,9.00822725509946,"Down"
"PF3D7_0204500",-14.2142330593735,11.3840323784861,-47.7652511642164,0.000000103930634330382,0.00000416576864058434,8.39468056318622,"Down"
"PF3D7_0220800",-14.2255344109317,11.7392801600862,-11.2773043690508,0.000110981983632044,0.000197941422325124,1.86473432669377,"Down"
"PF3D7_1414800",-14.3802820229,11.3845681291505,-19.4000845725078,0.00000826936906598215,0.0000269865968981246,4.69780085719959,"Down"
"PF3D7_0725400",-14.4075069308916,11.0136599686957,-38.2845971215155,0.000000305347636552142,0.00000496462541215581,7.67055523724435,"Down"
"PF3D7_1348600",-14.4461961348656,11.4840624523512,-28.0283179289373,0.0000013911845635802,0.00000945426715995861,6.42698589156575,"Down"
"PF3D7_0529900",-14.4713570254698,11.0307989322333,-20.3739896179664,0.0000065267721757652,0.000023534357639542,4.94047021592747,"Down"
"PF3D7_1368600",-14.5626064048282,12.2489949368036,-51.7470362382085,0.0000000703488145711397,0.00000408748123822387,8.62184120255767,"Down"
"PF3D7_0720800",-14.6024084972335,10.8264151070703,-62.3718770952909,0.0000000283010560317705,0.00000408748123822387,9.0799310242946,"Down"
"PF3D7_0108500",-14.611660670007,9.9595849321605,-30.7436847602327,0.000000887695264966577,0.0000075537059696455,6.8205092898532,"Down"
"PF3D7_0617900",-14.7472109270806,11.8111079322881,-41.9935520813224,0.000000194642615390296,0.00000440588013026583,7.99020978993006,"Down"
"PF3D7_0915100",-14.7737191226005,10.8312392366008,-15.9175540749967,0.0000214473686336192,0.0000526356580617527,3.68945799569807,"Down"
"PF3D7_0933500",-14.7910631373195,10.63669214438,-22.6319101756127,0.00000392506204248473,0.0000168248644223543,5.44964606829142,"Down"
"PF3D7_1332600",-14.8088528879543,11.4389011866586,-33.5196454670734,0.000000583050523549555,0.000006431694716741,7.17020627610614,"Down"
"PF3D7_1011700",-14.811037786005,10.9235125766674,-31.1570251521903,0.000000831896269454844,0.00000738699162307422,6.87571921003159,"Down"
"PF3D7_0520500",-14.8331639909722,10.4586738692178,-52.9480672117128,0.0000000629043601305382,0.00000408748123822387,8.68349778257009,"Down"
"PF3D7_1037700",-14.9502187523521,11.7862455919498,-14.8350714551689,0.0000300688819267756,0.0000686158320659879,3.321857613683,"Down"
